"assignees","author","body","closed","closedAt","comments","createdAt","id","labels","milestone","number","projectCards","projectItems","reactionGroups","state","title","updatedAt","url"
"","ka0score","Job 14213968642 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:11Z",0,"2025-04-23T06:57:58Z",3012913838,"","",913,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/913/reactions","closed","Successfully rerun job 14213968642","2025-04-23T07:23:11Z","https://github.com/Ka0s-Klaus/ka0s/issues/913"
"","ka0score","Failed to automatically rerun job 14125403071 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:13Z",0,"2025-04-23T06:57:56Z",3012913772,"","",912,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/912/reactions","closed","Failed to rerun job 14125403071","2025-04-23T07:16:13Z","https://github.com/Ka0s-Klaus/ka0s/issues/912"
"","ka0score","Failed to automatically rerun job 14102506635 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:40Z",0,"2025-04-23T06:57:54Z",3012913704,"","",911,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/911/reactions","closed","Failed to rerun job 14102506635","2025-04-23T07:16:40Z","https://github.com/Ka0s-Klaus/ka0s/issues/911"
"","ka0score","Failed to automatically rerun job 14260162390 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:39Z",0,"2025-04-23T06:57:52Z",3012913643,"","",910,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/910/reactions","closed","Failed to rerun job 14260162390","2025-04-23T07:16:39Z","https://github.com/Ka0s-Klaus/ka0s/issues/910"
"","ka0score","Failed to automatically rerun job 14082694725 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:39Z",0,"2025-04-23T06:57:51Z",3012913450,"","",909,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/909/reactions","closed","Failed to rerun job 14082694725","2025-04-23T07:16:39Z","https://github.com/Ka0s-Klaus/ka0s/issues/909"
"","ka0score","Job 14402602605 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:11Z",0,"2025-04-23T06:57:44Z",3012913166,"","",908,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/908/reactions","closed","Successfully rerun job 14402602605","2025-04-23T07:23:11Z","https://github.com/Ka0s-Klaus/ka0s/issues/908"
"","ka0score","Failed to automatically rerun job 14083101458 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:39Z",0,"2025-04-23T06:57:42Z",3012913089,"","",907,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/907/reactions","closed","Failed to rerun job 14083101458","2025-04-23T07:16:39Z","https://github.com/Ka0s-Klaus/ka0s/issues/907"
"","ka0score","Failed to automatically rerun job 14335979221 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:38Z",0,"2025-04-23T06:57:40Z",3012912740,"","",906,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/906/reactions","closed","Failed to rerun job 14335979221","2025-04-23T07:16:38Z","https://github.com/Ka0s-Klaus/ka0s/issues/906"
"","ka0score","Failed to automatically rerun job 14083082939 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:38Z",0,"2025-04-23T06:57:38Z",3012912662,"","",905,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/905/reactions","closed","Failed to rerun job 14083082939","2025-04-23T07:16:38Z","https://github.com/Ka0s-Klaus/ka0s/issues/905"
"","ka0score","Failed to automatically rerun job 14110495452 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:38Z",0,"2025-04-23T06:57:36Z",3012912587,"","",904,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/904/reactions","closed","Failed to rerun job 14110495452","2025-04-23T07:16:38Z","https://github.com/Ka0s-Klaus/ka0s/issues/904"
"","ka0score","Failed to automatically rerun job 13526660402 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:37Z",0,"2025-04-23T06:57:34Z",3012912523,"","",903,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/903/reactions","closed","Failed to rerun job 13526660402","2025-04-23T07:16:37Z","https://github.com/Ka0s-Klaus/ka0s/issues/903"
"","ka0score","Failed to automatically rerun job 14105312161 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:37Z",0,"2025-04-23T06:57:32Z",3012912456,"","",902,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/902/reactions","closed","Failed to rerun job 14105312161","2025-04-23T07:16:37Z","https://github.com/Ka0s-Klaus/ka0s/issues/902"
"","ka0score","Failed to automatically rerun job 14350445488 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:37Z",0,"2025-04-23T06:57:30Z",3012912387,"","",901,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/901/reactions","closed","Failed to rerun job 14350445488","2025-04-23T07:16:37Z","https://github.com/Ka0s-Klaus/ka0s/issues/901"
"","ka0score","Failed to automatically rerun job 14125396152 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:36Z",0,"2025-04-23T06:57:27Z",3012912300,"","",900,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/900/reactions","closed","Failed to rerun job 14125396152","2025-04-23T07:16:36Z","https://github.com/Ka0s-Klaus/ka0s/issues/900"
"","ka0score","Job 14236208052 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:10Z",0,"2025-04-23T06:57:26Z",3012912247,"","",899,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/899/reactions","closed","Successfully rerun job 14236208052","2025-04-23T07:23:10Z","https://github.com/Ka0s-Klaus/ka0s/issues/899"
"","ka0score","Failed to automatically rerun job 14083676997 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:36Z",0,"2025-04-23T06:57:24Z",3012912187,"","",898,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/898/reactions","closed","Failed to rerun job 14083676997","2025-04-23T07:16:36Z","https://github.com/Ka0s-Klaus/ka0s/issues/898"
"","ka0score","Failed to automatically rerun job 13501710599 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:36Z",0,"2025-04-23T06:57:22Z",3012912126,"","",897,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/897/reactions","closed","Failed to rerun job 13501710599","2025-04-23T07:16:36Z","https://github.com/Ka0s-Klaus/ka0s/issues/897"
"","ka0score","Failed to automatically rerun job 13243705929 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:35Z",0,"2025-04-23T06:57:20Z",3012912068,"","",896,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/896/reactions","closed","Failed to rerun job 13243705929","2025-04-23T07:16:35Z","https://github.com/Ka0s-Klaus/ka0s/issues/896"
"","ka0score","Failed to automatically rerun job 14082692083 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:35Z",0,"2025-04-23T06:57:18Z",3012911936,"","",895,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/895/reactions","closed","Failed to rerun job 14082692083","2025-04-23T07:16:35Z","https://github.com/Ka0s-Klaus/ka0s/issues/895"
"","ka0score","Job 14358885575 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:10Z",0,"2025-04-23T06:57:17Z",3012911869,"","",894,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/894/reactions","closed","Successfully rerun job 14358885575","2025-04-23T07:23:10Z","https://github.com/Ka0s-Klaus/ka0s/issues/894"
"assignees","author","body","closed","closedAt","comments","createdAt","id","labels","milestone","number","projectCards","projectItems","reactionGroups","state","title","updatedAt","url"
"","ka0score","Failed to automatically rerun job 14488195339 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:35Z",0,"2025-04-23T06:57:15Z",3012911809,"","",893,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/893/reactions","closed","Failed to rerun job 14488195339","2025-04-23T07:16:35Z","https://github.com/Ka0s-Klaus/ka0s/issues/893"
"","ka0score","Failed to automatically rerun job 14126142813 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:35Z",0,"2025-04-23T06:57:13Z",3012911741,"","",892,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/892/reactions","closed","Failed to rerun job 14126142813","2025-04-23T07:16:35Z","https://github.com/Ka0s-Klaus/ka0s/issues/892"
"","ka0score","Job 14377557583 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:10Z",0,"2025-04-23T06:57:11Z",3012911656,"","",891,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/891/reactions","closed","Successfully rerun job 14377557583","2025-04-23T07:23:10Z","https://github.com/Ka0s-Klaus/ka0s/issues/891"
"","ka0score","Job 14166772652 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:09Z",0,"2025-04-23T06:57:09Z",3012911595,"","",890,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/890/reactions","closed","Successfully rerun job 14166772652","2025-04-23T07:23:09Z","https://github.com/Ka0s-Klaus/ka0s/issues/890"
"","ka0score","Failed to automatically rerun job 14110492684 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:34Z",0,"2025-04-23T06:57:07Z",3012911527,"","",889,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/889/reactions","closed","Failed to rerun job 14110492684","2025-04-23T07:16:34Z","https://github.com/Ka0s-Klaus/ka0s/issues/889"
"","ka0score","Job 14214631869 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:09Z",0,"2025-04-23T06:57:04Z",3012911463,"","",888,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/888/reactions","closed","Successfully rerun job 14214631869","2025-04-23T07:23:09Z","https://github.com/Ka0s-Klaus/ka0s/issues/888"
"","ka0score","Job 14237931584 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:35Z",0,"2025-04-23T06:57:02Z",3012911323,"","",887,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/887/reactions","closed","Successfully rerun job 14237931584","2025-04-23T07:23:35Z","https://github.com/Ka0s-Klaus/ka0s/issues/887"
"","ka0score","Job 14109290847 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:34Z",0,"2025-04-23T06:57:00Z",3012911047,"","",886,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/886/reactions","closed","Successfully rerun job 14109290847","2025-04-23T07:23:34Z","https://github.com/Ka0s-Klaus/ka0s/issues/886"
"","ka0score","Failed to automatically rerun job 14110468983 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:34Z",0,"2025-04-23T06:56:58Z",3012910984,"","",885,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/885/reactions","closed","Failed to rerun job 14110468983","2025-04-23T07:16:34Z","https://github.com/Ka0s-Klaus/ka0s/issues/885"
"","ka0score","Job 14245381167 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:34Z",0,"2025-04-23T06:56:57Z",3012910919,"","",884,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/884/reactions","closed","Successfully rerun job 14245381167","2025-04-23T07:23:34Z","https://github.com/Ka0s-Klaus/ka0s/issues/884"
"","ka0score","Job 14447790269 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:34Z",0,"2025-04-23T06:56:54Z",3012910849,"","",883,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/883/reactions","closed","Successfully rerun job 14447790269","2025-04-23T07:23:34Z","https://github.com/Ka0s-Klaus/ka0s/issues/883"
"","ka0score","Failed to automatically rerun job 14102516263 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:34Z",0,"2025-04-23T06:56:52Z",3012910771,"","",882,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/882/reactions","closed","Failed to rerun job 14102516263","2025-04-23T07:16:34Z","https://github.com/Ka0s-Klaus/ka0s/issues/882"
"","ka0score","Failed to automatically rerun job 14125371626 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:33Z",0,"2025-04-23T06:56:50Z",3012910706,"","",881,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/881/reactions","closed","Failed to rerun job 14125371626","2025-04-23T07:16:33Z","https://github.com/Ka0s-Klaus/ka0s/issues/881"
"","ka0score","Failed to automatically rerun job 14216757938 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:33Z",0,"2025-04-23T06:56:48Z",3012910656,"","",880,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/880/reactions","closed","Failed to rerun job 14216757938","2025-04-23T07:16:33Z","https://github.com/Ka0s-Klaus/ka0s/issues/880"
"","ka0score","Failed to automatically rerun job 14109265327 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:33Z",0,"2025-04-23T06:56:46Z",3012910595,"","",879,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/879/reactions","closed","Failed to rerun job 14109265327","2025-04-23T07:16:33Z","https://github.com/Ka0s-Klaus/ka0s/issues/879"
"","ka0score","Job 14109278403 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:34Z",0,"2025-04-23T06:56:44Z",3012910525,"","",878,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/878/reactions","closed","Successfully rerun job 14109278403","2025-04-23T07:23:34Z","https://github.com/Ka0s-Klaus/ka0s/issues/878"
"","ka0score","Job 14377578727 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:33Z",0,"2025-04-23T06:56:42Z",3012910459,"","",877,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/877/reactions","closed","Successfully rerun job 14377578727","2025-04-23T07:23:33Z","https://github.com/Ka0s-Klaus/ka0s/issues/877"
"","ka0score","Job 14448616726 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:33Z",0,"2025-04-23T06:56:40Z",3012910406,"","",876,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/876/reactions","closed","Successfully rerun job 14448616726","2025-04-23T07:23:33Z","https://github.com/Ka0s-Klaus/ka0s/issues/876"
"","ka0score","Job 14217449377 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:33Z",0,"2025-04-23T06:56:38Z",3012910346,"","",875,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/875/reactions","closed","Successfully rerun job 14217449377","2025-04-23T07:23:33Z","https://github.com/Ka0s-Klaus/ka0s/issues/875"
"","ka0score","Failed to automatically rerun job 14083094662 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:32Z",0,"2025-04-23T06:56:36Z",3012910296,"","",874,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/874/reactions","closed","Failed to rerun job 14083094662","2025-04-23T07:16:32Z","https://github.com/Ka0s-Klaus/ka0s/issues/874"
"","ka0score","Failed to automatically rerun job 14125386592 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:32Z",0,"2025-04-23T06:56:34Z",3012910218,"","",873,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/873/reactions","closed","Failed to rerun job 14125386592","2025-04-23T07:16:32Z","https://github.com/Ka0s-Klaus/ka0s/issues/873"
"","ka0score","Job 14166772890 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:32Z",0,"2025-04-23T06:56:32Z",3012910167,"","",872,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/872/reactions","closed","Successfully rerun job 14166772890","2025-04-23T07:23:32Z","https://github.com/Ka0s-Klaus/ka0s/issues/872"
"","ka0score","Failed to automatically rerun job 14125385705 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:57Z",0,"2025-04-23T06:56:30Z",3012910086,"","",871,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/871/reactions","closed","Failed to rerun job 14125385705","2025-04-23T07:16:57Z","https://github.com/Ka0s-Klaus/ka0s/issues/871"
"","ka0score","Failed to automatically rerun job 14214624902 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:57Z",0,"2025-04-23T06:56:28Z",3012910030,"","",870,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/870/reactions","closed","Failed to rerun job 14214624902","2025-04-23T07:16:57Z","https://github.com/Ka0s-Klaus/ka0s/issues/870"
"","ka0score","Failed to automatically rerun job 14083106830 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:56Z",0,"2025-04-23T06:56:26Z",3012909960,"","",869,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/869/reactions","closed","Failed to rerun job 14083106830","2025-04-23T07:16:56Z","https://github.com/Ka0s-Klaus/ka0s/issues/869"
"","ka0score","Job 14448762680 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:32Z",0,"2025-04-23T06:56:24Z",3012909894,"","",868,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/868/reactions","closed","Successfully rerun job 14448762680","2025-04-23T07:23:32Z","https://github.com/Ka0s-Klaus/ka0s/issues/868"
"","ka0score","Job 14217537092 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:32Z",0,"2025-04-23T06:56:23Z",3012909839,"","",867,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/867/reactions","closed","Successfully rerun job 14217537092","2025-04-23T07:23:32Z","https://github.com/Ka0s-Klaus/ka0s/issues/867"
"","ka0score","Failed to automatically rerun job 14125413820 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:56Z",0,"2025-04-23T06:56:21Z",3012909781,"","",866,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/866/reactions","closed","Failed to rerun job 14125413820","2025-04-23T07:16:56Z","https://github.com/Ka0s-Klaus/ka0s/issues/866"
"","ka0score","Failed to automatically rerun job 14125405164 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:56Z",0,"2025-04-23T06:56:19Z",3012909703,"","",865,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/865/reactions","closed","Failed to rerun job 14125405164","2025-04-23T07:16:56Z","https://github.com/Ka0s-Klaus/ka0s/issues/865"
"","ka0score","Failed to automatically rerun job 13525281177 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:55Z",0,"2025-04-23T06:56:17Z",3012909637,"","",864,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/864/reactions","closed","Failed to rerun job 13525281177","2025-04-23T07:16:55Z","https://github.com/Ka0s-Klaus/ka0s/issues/864"
"","ka0score","Job 14109307248 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:31Z",0,"2025-04-23T06:56:14Z",3012909555,"","",863,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/863/reactions","closed","Successfully rerun job 14109307248","2025-04-23T07:23:31Z","https://github.com/Ka0s-Klaus/ka0s/issues/863"
"","ka0score","Failed to automatically rerun job 14102474050 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:55Z",0,"2025-04-23T06:56:12Z",3012909487,"","",862,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/862/reactions","closed","Failed to rerun job 14102474050","2025-04-23T07:16:55Z","https://github.com/Ka0s-Klaus/ka0s/issues/862"
"","ka0score","Failed to automatically rerun job 14082699639 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:55Z",0,"2025-04-23T06:56:09Z",3012909402,"","",861,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/861/reactions","closed","Failed to rerun job 14082699639","2025-04-23T07:16:55Z","https://github.com/Ka0s-Klaus/ka0s/issues/861"
"","ka0score","Failed to automatically rerun job 14245538367 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:55Z",0,"2025-04-23T06:56:07Z",3012909340,"","",860,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/860/reactions","closed","Failed to rerun job 14245538367","2025-04-23T07:16:55Z","https://github.com/Ka0s-Klaus/ka0s/issues/860"
"","ka0score","Job 14245379757 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:31Z",0,"2025-04-23T06:56:05Z",3012909287,"","",859,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/859/reactions","closed","Successfully rerun job 14245379757","2025-04-23T07:23:31Z","https://github.com/Ka0s-Klaus/ka0s/issues/859"
"","ka0score","Job 14246725084 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:31Z",0,"2025-04-23T06:56:03Z",3012909220,"","",858,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/858/reactions","closed","Successfully rerun job 14246725084","2025-04-23T07:23:31Z","https://github.com/Ka0s-Klaus/ka0s/issues/858"
"","ka0score","Failed to automatically rerun job 14082625221 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:54Z",0,"2025-04-23T06:56:02Z",3012909167,"","",857,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/857/reactions","closed","Failed to rerun job 14082625221","2025-04-23T07:16:54Z","https://github.com/Ka0s-Klaus/ka0s/issues/857"
"","ka0score","Failed to automatically rerun job 13305115419 which contained error patterns. Please investigate manually.",true,"2025-04-23T07:16:54Z",0,"2025-04-23T06:56:00Z",3012909118,"","",856,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/856/reactions","closed","Failed to rerun job 13305115419","2025-04-23T07:16:54Z","https://github.com/Ka0s-Klaus/ka0s/issues/856"
"","ka0score","Job 14246719933 was successfully rerun after detecting error patterns.",true,"2025-04-23T07:23:30Z",0,"2025-04-23T06:55:58Z",3012909058,"","",855,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/855/reactions","closed","Successfully rerun job 14246719933","2025-04-23T07:23:31Z","https://github.com/Ka0s-Klaus/ka0s/issues/855"
